OrderID,OrderDate,CustomerID,CustomerName,Region,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMode
ORD0002466,2024-01-08 17:16:42,CUST0197,Vivaan Iyer,West,Clothing,Denim Jeans,1,1402.95,1402.95,Credit Card
ORD0002467,2024-12-10 20:37:51,CUST0550,Asha Kapoor,West,Clothing,Hoodie,1,1343.37,1343.37,Cash
ORD0002468,2024-04-14 08:29:49,CUST0475,Sana Das,North,Shoes,Sneakers,2,2019.33,4038.66,UPI
ORD0002469,2024-05-14 06:14:54,CUST0415,Rhea Saxena,East,Clothing,Denim Jeans,1,1383.94,1383.94,Credit Card
ORD0002470,2024-12-06 08:32:05,CUST0090,Rhea Iyer,East,Clothing,Casual Shirt,3,751.66,2254.98,Credit Card
ORD0002471,2024-01-10 04:06:45,CUST0290,Rhea Bose,South,Clothing,Summer Dress,3,1180.89,3542.67,Credit Card
ORD0002472,2024-02-02 22:27:42,CUST0349,Vivaan Kapoor,West,Clothing,Plain T-Shirt,3,479.22,1437.66,Credit Card
ORD0002473,2024-05-19 08:26:48,CUST0575,Rohan Rao,West,Shoes,Sandals,1,941.8,941.8,UPI
ORD0002474,2024-03-16 02:44:35,CUST0478,Ishaan Joshi,East,Clothing,Summer Dress,2,1199.72,2399.44,UPI
ORD0002475,2024-07-11 23:20:03,CUST0278,Ananya Mehta,East,Shoes,Sandals,1,1002.3,1002.3,Wallet
ORD0002476,2024-01-27 03:44:54,CUST0389,Nisha Joshi,East,Clothing,Hoodie,1,1688.33,1688.33,Wallet
ORD0002477,2024-11-30 18:36:18,CUST0096,Siddharth Khan,South,Clothing,Summer Dress,1,1297.81,1297.81,UPI
ORD0002478,2024-11-02 05:40:57,CUST0423,Ishaan Iyer,East,Clothing,Plain T-Shirt,1,454.63,454.63,Credit Card
ORD0002479,2024-09-22 23:19:27,CUST0068,Karan Malhotra,South,Clothing,Hoodie,2,1348.62,2697.24,Credit Card
ORD0002480,2024-11-29 10:46:35,CUST0307,Kavya Saxena,West,Clothing,Plain T-Shirt,1,523.03,523.03,UPI
ORD0002481,2024-09-16 21:05:50,CUST0348,Aarav Malhotra,West,Clothing,Skirt,1,692.06,692.06,UPI
ORD0002482,2024-10-03 00:04:46,CUST0434,Siddharth Joshi,West,Shoes,Boots,1,3875.4,3875.4,UPI
ORD0002483,2024-07-19 04:49:18,CUST0016,Maya Joshi,South,Clothing,Plain T-Shirt,1,460.09,460.09,UPI
ORD0002484,2024-03-30 15:20:17,CUST0200,Rhea Saxena,East,Accessories,Wrist Watch,1,2326.06,2326.06,Credit Card
ORD0002485,2024-11-18 23:42:02,CUST0189,Asha Patel,East,Clothing,Hoodie,2,1580.16,3160.32,Wallet
ORD0002486,2024-02-11 06:30:15,CUST0012,Rhea Mehta,East,Clothing,Skirt,1,789.26,789.26,UPI
ORD0002487,2024-07-10 07:49:33,CUST0418,Aditya Rao,East,Clothing,Denim Jeans,1,1477.02,1477.02,UPI
ORD0002488,2024-04-03 20:04:22,CUST0273,Maya Kapoor,South,Clothing,Skirt,1,606.48,606.48,Credit Card
ORD0002489,2024-08-17 00:01:40,CUST0136,Nisha Singh,West,Clothing,Summer Dress,2,1133.62,2267.24,Wallet
ORD0002490,2024-06-06 01:31:48,CUST0361,Maya Sharma,South,Shoes,Boots,1,3242.71,3242.71,Credit Card
ORD0002491,2024-08-13 13:22:11,CUST0798,Rohan Bose,West,Shoes,Formal Shoes,2,3112.8,6225.6,UPI
ORD0002492,2024-09-18 19:54:28,CUST0151,Rhea Verma,North,Accessories,Scarf,1,491.78,491.78,Credit Card
ORD0002493,2024-05-21 14:33:57,CUST0421,Rhea Verma,North,Clothing,Denim Jeans,1,1194.1,1194.1,UPI
ORD0002494,2024-08-25 22:00:09,CUST0795,Tara Malhotra,East,Clothing,Casual Shirt,1,819.45,819.45,Credit Card
ORD0002495,2024-10-17 17:38:37,CUST0683,Rhea Rao,West,Clothing,Plain T-Shirt,1,566.56,566.56,Credit Card
ORD0002496,2024-04-04 06:02:09,CUST0421,Rhea Verma,South,Clothing,Summer Dress,1,1169.13,1169.13,UPI
ORD0002497,2024-10-18 21:14:28,CUST0418,Aditya Rao,North,Accessories,Cap,1,412.2,412.2,Wallet
ORD0002498,2024-11-03 23:55:54,CUST0159,Karan Kapoor,East,Shoes,Formal Shoes,1,2559.97,2559.97,Credit Card
ORD0002499,2024-07-23 20:14:33,CUST0528,Nisha Nair,South,Clothing,Hoodie,2,1358.37,2716.74,UPI
ORD0002500,2024-06-03 04:25:14,CUST0253,Rhea Bose,North,Clothing,Hoodie,2,1700.25,3400.5,Wallet
ORD0002501,2024-05-06 03:28:56,CUST0336,Karan Shetty,North,Clothing,Denim Jeans,1,1484.52,1484.52,UPI
ORD0002502,2024-03-05 14:39:10,CUST0011,Ishaan Nair,North,Accessories,Wrist Watch,1,2347.18,2347.18,Credit Card
ORD0002503,2024-08-26 14:31:24,CUST0151,Rhea Verma,West,Shoes,Sneakers,1,2272.81,2272.81,Credit Card
ORD0002504,2024-04-26 01:13:44,CUST0292,Rhea Verma,East,Clothing,Denim Jeans,1,1221.26,1221.26,Credit Card
ORD0002505,2024-10-21 18:02:53,CUST0330,Aditya Joshi,North,Shoes,Boots,1,3113.13,3113.13,Credit Card
ORD0002506,2024-11-25 11:54:50,CUST0688,Aarav Das,South,Clothing,Skirt,1,791.23,791.23,Wallet
ORD0002507,2024-06-17 22:36:46,CUST0727,Kavya Joshi,East,Clothing,Denim Jeans,2,1195.16,2390.32,UPI
ORD0002508,2024-09-05 15:31:58,CUST0439,Kavya Khan,East,Shoes,Sandals,1,914.83,914.83,UPI
ORD0002509,2024-10-18 19:51:00,CUST0035,Vivaan Iyer,East,Accessories,Cap,2,403.06,806.12,UPI
ORD0002510,2024-12-03 13:16:15,CUST0252,Karan Bhardwaj,East,Clothing,Hoodie,1,1457.85,1457.85,Credit Card
ORD0002511,2024-10-19 12:07:53,CUST0492,Nisha Agarwal,North,Shoes,Sandals,1,993.28,993.28,UPI
ORD0002512,2024-06-06 17:52:03,CUST0264,Kavya Sharma,North,Clothing,Denim Jeans,1,1479.96,1479.96,UPI
ORD0002513,2024-11-12 11:29:45,CUST0415,Rhea Saxena,North,Clothing,Summer Dress,1,1197.51,1197.51,UPI
ORD0002514,2024-06-28 02:15:40,CUST0232,Rhea Khan,South,Shoes,Formal Shoes,1,3190.3,3190.3,UPI
ORD0002515,2024-11-14 21:15:23,CUST0612,Priya Das,East,Clothing,Hoodie,1,1491.93,1491.93,UPI
ORD0002516,2024-06-01 06:41:37,CUST0301,Siddharth Agarwal,West,Clothing,Summer Dress,1,1122.24,1122.24,Credit Card
ORD0002517,2024-09-09 15:42:05,CUST0027,Vivaan Shetty,South,Accessories,Cap,1,442.81,442.81,UPI
ORD0002518,2024-02-03 00:11:13,CUST0709,Rhea Khan,West,Clothing,Plain T-Shirt,1,540.53,540.53,Credit Card
ORD0002519,2024-11-18 01:14:31,CUST0705,Rhea Kapoor,South,Shoes,Sandals,1,788.38,788.38,Cash
ORD0002520,2024-03-26 19:35:44,CUST0608,Kriti Singh,South,Clothing,Summer Dress,1,1088.42,1088.42,Credit Card
ORD0002521,2024-02-07 20:19:43,CUST0363,Neha Agarwal,South,Clothing,Hoodie,1,1607.82,1607.82,Wallet
ORD0002522,2024-06-13 16:27:10,CUST0267,Sana Kapoor,North,Shoes,Boots,1,3676.48,3676.48,Credit Card
ORD0002523,2024-07-22 01:42:26,CUST0663,Aarav Patel,South,Clothing,Plain T-Shirt,1,466.82,466.82,Wallet
ORD0002524,2024-01-07 11:20:26,CUST0327,Siddharth Singh,West,Clothing,Casual Shirt,3,915.19,2745.57,UPI
ORD0002525,2024-12-30 19:52:36,CUST0154,Kriti Bhardwaj,North,Shoes,Sneakers,1,2107.53,2107.53,UPI
ORD0002526,2024-03-23 01:27:10,CUST0245,Karan Iyer,South,Accessories,Scarf,1,507.19,507.19,UPI
ORD0002527,2024-12-21 00:45:57,CUST0676,Vivaan Singh,South,Clothing,Denim Jeans,1,1256.81,1256.81,Credit Card
ORD0002528,2024-02-16 13:54:47,CUST0290,Rhea Bose,East,Shoes,Formal Shoes,1,3107.13,3107.13,UPI
ORD0002529,2024-08-01 04:48:41,CUST0205,Rhea Mehta,North,Clothing,Summer Dress,2,1127.05,2254.1,Credit Card
ORD0002530,2024-09-16 01:56:42,CUST0781,Parth Verma,East,Clothing,Plain T-Shirt,3,499.84,1499.52,Credit Card
ORD0002531,2024-01-22 21:43:15,CUST0173,Karan Patel,North,Shoes,Sneakers,1,2058.66,2058.66,Credit Card
ORD0002532,2024-12-20 22:54:30,CUST0289,Rohan Malhotra,West,Clothing,Denim Jeans,2,1369.44,2738.88,Wallet
ORD0002533,2024-07-12 03:39:01,CUST0099,Siddharth Shetty,South,Clothing,Casual Shirt,1,813.59,813.59,Wallet
ORD0002534,2024-05-03 06:47:21,CUST0674,Rohan Khan,North,Clothing,Summer Dress,3,1030.79,3092.37,Credit Card
ORD0002535,2024-12-10 05:47:11,CUST0151,Rhea Verma,North,Clothing,Summer Dress,1,1263.07,1263.07,Cash
ORD0002536,2024-07-05 10:08:25,CUST0304,Asha Chopra,South,Shoes,Sneakers,1,2217.02,2217.02,Credit Card
ORD0002537,2024-03-11 23:19:21,CUST0202,Neha Gupta,North,Shoes,Sandals,1,869.44,869.44,Credit Card
ORD0002538,2024-06-22 08:52:45,CUST0591,Vivaan Joshi,North,Accessories,Cap,3,435.38,1306.14,UPI
ORD0002539,2024-07-27 06:32:47,CUST0255,Karan Mehta,South,Shoes,Boots,1,3942.86,3942.86,Cash
ORD0002540,2024-03-11 13:59:39,CUST0076,Neha Nair,East,Clothing,Denim Jeans,2,1249.89,2499.78,Wallet
ORD0002541,2024-01-04 07:52:02,CUST0398,Priya Nair,South,Clothing,Plain T-Shirt,1,483.04,483.04,UPI
ORD0002542,2024-08-10 00:18:16,CUST0380,Vivaan Malhotra,North,Shoes,Sneakers,1,2087.14,2087.14,Wallet
ORD0002543,2024-11-15 19:50:36,CUST0602,Karan Agarwal,North,Accessories,Scarf,1,430.71,430.71,UPI
ORD0002544,2024-05-01 23:16:07,CUST0030,Karan Khan,North,Clothing,Hoodie,1,1392.1,1392.1,UPI
ORD0002545,2024-08-23 13:30:31,CUST0583,Maya Patel,South,Clothing,Denim Jeans,1,1438.31,1438.31,Wallet
ORD0002546,2024-07-19 01:31:00,CUST0051,Siddharth Nair,East,Clothing,Plain T-Shirt,3,444.07,1332.21,UPI
ORD0002547,2024-09-09 10:45:02,CUST0678,Kriti Nair,South,Shoes,Formal Shoes,1,2415.97,2415.97,Credit Card
ORD0002548,2024-11-05 10:14:58,CUST0711,Neha Saxena,North,Clothing,Hoodie,1,1314.88,1314.88,Credit Card
ORD0002549,2024-03-02 19:57:10,CUST0610,Nisha Saxena,South,Shoes,Formal Shoes,2,2617.12,5234.24,UPI
ORD0002550,2024-06-18 14:29:44,CUST0416,Siddharth Bhardwaj,North,Clothing,Skirt,1,671.95,671.95,Credit Card
ORD0002551,2024-01-27 11:27:54,CUST0717,Ishaan Bhardwaj,South,Clothing,Summer Dress,1,1056.04,1056.04,UPI
ORD0002552,2024-10-04 15:24:10,CUST0032,Tara Joshi,South,Clothing,Skirt,1,626.5,626.5,Cash
ORD0002553,2024-01-09 04:46:21,CUST0202,Neha Gupta,South,Accessories,Wrist Watch,1,2501.97,2501.97,UPI
ORD0002554,2024-04-11 00:09:32,CUST0070,Asha Joshi,South,Shoes,Sneakers,2,1952.92,3905.84,UPI
ORD0002555,2024-01-28 12:37:43,CUST0540,Siddharth Bhardwaj,South,Clothing,Denim Jeans,1,1174.0,1174.0,UPI
ORD0002556,2024-10-29 11:53:01,CUST0315,Maya Iyer,South,Clothing,Skirt,1,672.87,672.87,Credit Card
ORD0002557,2024-04-19 03:32:03,CUST0697,Ananya Rao,West,Shoes,Boots,1,3586.68,3586.68,UPI
ORD0002558,2024-10-20 02:54:39,CUST0777,Rohan Khan,East,Clothing,Hoodie,1,1513.17,1513.17,Credit Card
ORD0002559,2024-06-02 14:43:53,CUST0595,Asha Saxena,North,Clothing,Plain T-Shirt,1,507.04,507.04,UPI
ORD0002560,2024-11-06 18:01:07,CUST0271,Aditya Bhardwaj,East,Clothing,Summer Dress,1,1215.88,1215.88,Credit Card
ORD0002561,2024-01-26 06:45:44,CUST0249,Aditya Iyer,West,Shoes,Boots,1,3815.26,3815.26,UPI
ORD0002562,2024-01-04 23:23:19,CUST0103,Priya Bose,South,Clothing,Hoodie,1,1435.99,1435.99,UPI
ORD0002563,2024-03-14 21:58:48,CUST0716,Rhea Joshi,South,Shoes,Formal Shoes,3,2555.77,7667.31,UPI
ORD0002564,2024-05-12 01:27:12,CUST0191,Parth Verma,West,Accessories,Wrist Watch,1,2304.13,2304.13,UPI
ORD0002565,2024-08-23 13:41:31,CUST0633,Neha Patel,West,Shoes,Sandals,1,808.74,808.74,UPI
ORD0002566,2024-12-29 05:48:19,CUST0230,Sana Nair,East,Accessories,Sunglasses,1,1035.96,1035.96,UPI
ORD0002567,2024-10-21 03:25:10,CUST0258,Siddharth Agarwal,East,Clothing,Summer Dress,1,1241.03,1241.03,Credit Card
ORD0002568,2024-09-21 10:09:16,CUST0301,Siddharth Agarwal,North,Accessories,Cap,1,418.13,418.13,Credit Card
ORD0002569,2024-11-07 00:19:51,CUST0689,Parth Das,South,Shoes,Sneakers,1,1896.0,1896.0,UPI
ORD0002570,2024-07-18 02:05:46,CUST0454,Asha Joshi,South,Clothing,Hoodie,1,1554.01,1554.01,Cash
ORD0002571,2024-03-04 01:04:20,CUST0004,Aarav Nair,East,Clothing,Casual Shirt,1,915.18,915.18,UPI
ORD0002572,2024-08-09 22:46:14,CUST0743,Asha Bose,East,Accessories,Cap,1,392.94,392.94,UPI
ORD0002573,2024-02-08 15:04:45,CUST0744,Neha Saxena,South,Accessories,Cap,1,387.25,387.25,UPI
ORD0002574,2024-08-14 00:07:32,CUST0213,Ishaan Chopra,South,Clothing,Summer Dress,1,1306.04,1306.04,UPI
ORD0002575,2024-11-15 18:19:44,CUST0312,Kavya Kapoor,North,Clothing,Skirt,1,766.96,766.96,Credit Card
ORD0002576,2024-06-01 01:57:11,CUST0136,Nisha Singh,West,Clothing,Skirt,1,730.04,730.04,Credit Card
ORD0002577,2024-07-06 18:26:06,CUST0172,Asha Nair,South,Clothing,Casual Shirt,1,815.58,815.58,Cash
ORD0002578,2024-03-22 00:30:07,CUST0041,Parth Mehta,North,Clothing,Hoodie,1,1572.01,1572.01,Wallet
ORD0002579,2024-07-25 09:33:09,CUST0422,Rhea Patel,East,Clothing,Summer Dress,1,1115.29,1115.29,Credit Card
ORD0002580,2024-04-16 03:48:15,CUST0536,Priya Bose,West,Accessories,Scarf,1,525.85,525.85,Wallet
ORD0002581,2024-12-28 10:06:51,CUST0613,Ishaan Kapoor,East,Clothing,Skirt,1,700.28,700.28,Credit Card
ORD0002582,2024-06-10 11:25:01,CUST0015,Neha Malhotra,West,Clothing,Skirt,2,637.67,1275.34,Credit Card
ORD0002583,2024-08-11 10:47:55,CUST0222,Aarav Saxena,North,Shoes,Sandals,1,1005.04,1005.04,UPI
ORD0002584,2024-10-07 21:19:31,CUST0721,Nisha Bhardwaj,West,Clothing,Skirt,2,609.8,1219.6,UPI
ORD0002585,2024-11-11 10:29:50,CUST0576,Maya Malhotra,West,Clothing,Plain T-Shirt,1,424.76,424.76,Credit Card
ORD0002586,2024-08-11 05:56:50,CUST0141,Priya Verma,West,Shoes,Sandals,1,1017.41,1017.41,Wallet
ORD0002587,2024-11-22 05:53:03,CUST0350,Kavya Malhotra,South,Clothing,Hoodie,1,1587.18,1587.18,Credit Card
ORD0002588,2024-09-13 19:09:50,CUST0145,Sana Khan,West,Clothing,Summer Dress,1,1208.3,1208.3,UPI
ORD0002589,2024-06-17 23:55:48,CUST0560,Kriti Das,West,Clothing,Summer Dress,1,1206.97,1206.97,UPI
ORD0002590,2024-04-12 09:17:58,CUST0590,Aarav Kapoor,East,Clothing,Summer Dress,1,1288.06,1288.06,Credit Card
ORD0002591,2024-05-18 14:15:03,CUST0026,Karan Saxena,East,Clothing,Summer Dress,1,1266.16,1266.16,Credit Card
ORD0002592,2024-07-17 07:01:10,CUST0695,Rhea Joshi,South,Accessories,Scarf,1,552.6,552.6,UPI
ORD0002593,2024-03-02 01:50:44,CUST0557,Ishaan Chopra,North,Accessories,Cap,1,349.17,349.17,UPI
ORD0002594,2024-08-02 11:44:50,CUST0365,Ananya Bose,West,Shoes,Boots,1,3972.5,3972.5,Credit Card
ORD0002595,2024-09-24 14:30:44,CUST0331,Vivaan Gupta,South,Shoes,Boots,3,3343.71,10031.13,UPI
ORD0002596,2024-08-28 15:41:25,CUST0282,Rohan Rao,North,Clothing,Hoodie,1,1474.9,1474.9,Wallet
ORD0002597,2024-09-28 04:50:05,CUST0299,Rhea Nair,East,Clothing,Summer Dress,1,1156.78,1156.78,UPI
ORD0002598,2024-03-30 09:20:44,CUST0310,Kriti Sharma,North,Shoes,Boots,1,3953.47,3953.47,Wallet
ORD0002599,2024-04-13 07:20:22,CUST0542,Neha Gupta,South,Clothing,Summer Dress,1,1025.26,1025.26,Wallet
ORD0002600,2024-08-28 01:31:31,CUST0748,Rhea Shetty,North,Clothing,Denim Jeans,1,1263.23,1263.23,Credit Card
ORD0002601,2024-05-17 05:36:09,CUST0218,Maya Sharma,South,Clothing,Denim Jeans,1,1121.77,1121.77,Credit Card
ORD0002602,2024-10-03 22:15:45,CUST0754,Sana Patel,South,Clothing,Hoodie,1,1623.5,1623.5,UPI
ORD0002603,2024-05-17 21:03:30,CUST0013,Aditya Shetty,East,Clothing,Plain T-Shirt,1,547.45,547.45,UPI
ORD0002604,2024-10-21 17:43:49,CUST0139,Kriti Nair,West,Clothing,Denim Jeans,1,1320.53,1320.53,UPI
ORD0002605,2024-11-08 09:50:28,CUST0540,Siddharth Bhardwaj,North,Clothing,Plain T-Shirt,1,493.62,493.62,Credit Card
ORD0002606,2024-12-19 17:55:06,CUST0307,Kavya Saxena,West,Accessories,Leather Belt,1,714.32,714.32,Credit Card
ORD0002607,2024-04-24 20:51:49,CUST0258,Siddharth Agarwal,East,Accessories,Scarf,1,548.16,548.16,UPI
ORD0002608,2024-12-02 15:44:08,CUST0002,Ananya Mehta,North,Shoes,Sandals,2,803.83,1607.66,Wallet
ORD0002609,2024-04-29 03:16:39,CUST0363,Neha Agarwal,West,Shoes,Formal Shoes,1,2658.03,2658.03,Wallet
ORD0002610,2024-01-09 17:03:46,CUST0196,Vivaan Verma,West,Clothing,Denim Jeans,1,1141.71,1141.71,Credit Card
ORD0002611,2024-08-29 10:24:07,CUST0546,Nisha Shetty,South,Clothing,Casual Shirt,1,908.22,908.22,UPI
ORD0002612,2024-09-19 15:29:12,CUST0756,Ishaan Das,North,Accessories,Scarf,1,532.18,532.18,Credit Card
ORD0002613,2024-03-07 22:04:38,CUST0328,Nisha Patel,East,Clothing,Summer Dress,2,1269.62,2539.24,UPI
ORD0002614,2024-10-19 15:18:07,CUST0163,Aarav Khan,North,Shoes,Formal Shoes,1,3194.56,3194.56,Credit Card
ORD0002615,2024-07-03 19:58:30,CUST0386,Maya Patel,East,Shoes,Formal Shoes,2,2764.78,5529.56,UPI
ORD0002616,2024-09-21 07:38:17,CUST0102,Siddharth Khan,West,Clothing,Skirt,1,594.67,594.67,Wallet
ORD0002617,2024-04-19 23:55:40,CUST0658,Parth Bose,West,Clothing,Plain T-Shirt,1,571.11,571.11,Wallet
ORD0002618,2024-02-16 17:03:58,CUST0554,Kriti Rao,South,Clothing,Denim Jeans,2,1449.56,2899.12,Wallet
ORD0002619,2024-10-15 11:22:28,CUST0425,Neha Mehta,East,Clothing,Plain T-Shirt,2,563.9,1127.8,UPI
ORD0002620,2024-08-23 05:15:28,CUST0226,Aarav Chopra,East,Clothing,Hoodie,1,1500.16,1500.16,Cash
ORD0002621,2024-03-28 08:18:04,CUST0483,Siddharth Gupta,East,Clothing,Plain T-Shirt,2,530.2,1060.4,Cash
ORD0002622,2024-06-10 09:55:47,CUST0732,Tara Nair,South,Shoes,Sneakers,1,2101.61,2101.61,Wallet
ORD0002623,2024-08-16 21:09:02,CUST0331,Vivaan Gupta,East,Clothing,Summer Dress,1,1170.48,1170.48,UPI
ORD0002624,2024-09-25 02:49:04,CUST0558,Nisha Patel,South,Shoes,Boots,1,3760.32,3760.32,UPI
ORD0002625,2024-10-25 02:21:33,CUST0329,Kriti Iyer,South,Clothing,Hoodie,1,1410.18,1410.18,Credit Card
ORD0002626,2024-12-30 22:50:06,CUST0400,Nisha Patel,North,Shoes,Formal Shoes,1,2803.64,2803.64,UPI
ORD0002627,2024-04-15 19:07:09,CUST0024,Aarav Chopra,West,Accessories,Cap,1,386.86,386.86,Credit Card
ORD0002628,2024-12-14 03:57:37,CUST0185,Maya Singh,North,Shoes,Sneakers,1,2078.18,2078.18,UPI
ORD0002629,2024-10-06 03:37:56,CUST0159,Karan Kapoor,West,Shoes,Boots,2,3863.6,7727.2,UPI
ORD0002630,2024-03-09 00:58:00,CUST0665,Rhea Kapoor,West,Clothing,Summer Dress,1,1158.72,1158.72,Cash
ORD0002631,2024-01-19 04:18:41,CUST0049,Aditya Singh,South,Clothing,Summer Dress,1,1299.48,1299.48,UPI
ORD0002632,2024-10-10 22:05:20,CUST0237,Maya Chopra,North,Accessories,Scarf,2,523.36,1046.72,Credit Card
ORD0002633,2024-11-07 16:32:02,CUST0048,Nisha Chopra,North,Clothing,Summer Dress,1,1195.7,1195.7,Credit Card
ORD0002634,2024-09-22 08:12:08,CUST0196,Vivaan Verma,South,Shoes,Sneakers,1,2179.13,2179.13,Credit Card
ORD0002635,2024-03-28 23:57:51,CUST0224,Maya Malhotra,North,Clothing,Skirt,2,603.11,1206.22,UPI
ORD0002636,2024-12-12 01:11:30,CUST0367,Ananya Nair,North,Clothing,Summer Dress,1,1241.4,1241.4,Credit Card
ORD0002637,2024-09-21 09:58:13,CUST0728,Karan Bose,West,Clothing,Casual Shirt,1,767.27,767.27,UPI
ORD0002638,2024-02-09 11:20:11,CUST0066,Parth Joshi,North,Clothing,Plain T-Shirt,1,521.66,521.66,Credit Card
ORD0002639,2024-04-26 23:35:57,CUST0331,Vivaan Gupta,West,Clothing,Hoodie,1,1719.57,1719.57,Credit Card
ORD0002640,2024-07-20 19:26:08,CUST0617,Vivaan Verma,North,Clothing,Skirt,2,685.98,1371.96,Credit Card
ORD0002641,2024-10-02 01:56:44,CUST0146,Neha Khan,North,Accessories,Wrist Watch,1,2391.91,2391.91,UPI
ORD0002642,2024-08-30 20:55:01,CUST0301,Siddharth Agarwal,North,Shoes,Formal Shoes,1,3067.2,3067.2,Wallet
ORD0002643,2024-06-01 00:47:17,CUST0068,Karan Malhotra,South,Accessories,Scarf,1,471.95,471.95,UPI
ORD0002644,2024-12-04 07:35:03,CUST0122,Ananya Kapoor,South,Accessories,Wrist Watch,2,2463.77,4927.54,Credit Card
ORD0002645,2024-12-26 05:21:47,CUST0679,Parth Bose,South,Clothing,Summer Dress,1,1365.08,1365.08,UPI
ORD0002646,2024-01-20 04:58:38,CUST0579,Vivaan Bhardwaj,West,Clothing,Casual Shirt,1,900.1,900.1,Credit Card
ORD0002647,2024-04-26 08:15:06,CUST0180,Ananya Bhardwaj,North,Clothing,Skirt,1,672.34,672.34,Credit Card
ORD0002648,2024-05-10 19:34:16,CUST0254,Rohan Mehta,East,Shoes,Sneakers,2,2266.91,4533.82,UPI
ORD0002649,2024-07-15 17:08:47,CUST0727,Kavya Joshi,North,Clothing,Plain T-Shirt,1,475.85,475.85,UPI
ORD0002650,2024-05-25 23:40:36,CUST0085,Rohan Nair,West,Clothing,Skirt,2,789.57,1579.14,UPI
ORD0002651,2024-02-02 16:05:27,CUST0004,Aarav Nair,South,Accessories,Sunglasses,1,1046.82,1046.82,UPI
ORD0002652,2024-10-09 02:36:51,CUST0662,Rhea Malhotra,West,Clothing,Plain T-Shirt,1,458.27,458.27,Wallet
ORD0002653,2024-12-07 17:27:30,CUST0396,Parth Singh,East,Clothing,Hoodie,1,1388.89,1388.89,Credit Card
ORD0002654,2024-08-18 10:28:42,CUST0027,Vivaan Shetty,East,Clothing,Skirt,1,774.37,774.37,UPI
ORD0002655,2024-11-22 08:47:16,CUST0207,Aarav Chopra,East,Clothing,Denim Jeans,2,1269.68,2539.36,UPI
ORD0002656,2024-01-16 20:56:24,CUST0744,Neha Saxena,East,Clothing,Denim Jeans,2,1149.58,2299.16,UPI
ORD0002657,2024-08-19 16:44:11,CUST0127,Rohan Mehta,East,Clothing,Summer Dress,2,1168.02,2336.04,UPI
ORD0002658,2024-06-09 14:21:02,CUST0247,Rhea Bose,North,Shoes,Sneakers,2,1779.77,3559.54,UPI
ORD0002659,2024-12-14 08:00:59,CUST0276,Aditya Gupta,East,Clothing,Plain T-Shirt,1,558.83,558.83,UPI
ORD0002660,2024-08-04 20:09:38,CUST0227,Kriti Iyer,West,Clothing,Hoodie,1,1607.09,1607.09,Wallet
ORD0002661,2024-11-10 02:37:39,CUST0336,Karan Shetty,North,Clothing,Summer Dress,1,1062.42,1062.42,Credit Card
ORD0002662,2024-04-18 08:55:53,CUST0796,Maya Saxena,West,Clothing,Casual Shirt,2,883.25,1766.5,UPI
ORD0002663,2024-06-06 05:06:04,CUST0386,Maya Patel,West,Clothing,Summer Dress,1,1107.76,1107.76,UPI
ORD0002664,2024-02-04 20:39:57,CUST0599,Karan Malhotra,East,Clothing,Skirt,1,674.13,674.13,UPI
ORD0002665,2024-10-25 05:45:02,CUST0655,Kavya Khan,North,Shoes,Boots,1,3867.24,3867.24,UPI
ORD0002666,2024-11-07 01:38:15,CUST0027,Vivaan Shetty,North,Accessories,Scarf,3,472.56,1417.68,Credit Card
ORD0002667,2024-06-20 12:29:53,CUST0066,Parth Joshi,East,Accessories,Wrist Watch,2,2708.53,5417.06,UPI
ORD0002668,2024-10-08 14:32:21,CUST0493,Siddharth Kapoor,North,Clothing,Hoodie,1,1376.99,1376.99,UPI
ORD0002669,2024-05-03 08:29:55,CUST0068,Karan Malhotra,North,Clothing,Summer Dress,1,1282.17,1282.17,UPI
ORD0002670,2024-09-03 10:38:46,CUST0595,Asha Saxena,West,Clothing,Plain T-Shirt,1,441.28,441.28,Credit Card
ORD0002671,2024-09-26 18:49:31,CUST0478,Ishaan Joshi,East,Clothing,Plain T-Shirt,1,444.21,444.21,UPI
ORD0002672,2024-10-25 11:43:55,CUST0293,Ishaan Malhotra,North,Clothing,Summer Dress,1,1172.0,1172.0,UPI
ORD0002673,2024-09-27 13:36:57,CUST0515,Nisha Verma,North,Clothing,Skirt,3,706.53,2119.59,UPI
ORD0002674,2024-04-15 21:12:02,CUST0087,Nisha Nair,South,Accessories,Wrist Watch,1,2295.71,2295.71,UPI
ORD0002675,2024-11-19 03:46:56,CUST0016,Maya Joshi,South,Clothing,Hoodie,1,1479.26,1479.26,Credit Card
ORD0002676,2024-11-19 19:05:47,CUST0328,Nisha Patel,South,Clothing,Summer Dress,1,1320.92,1320.92,Credit Card
ORD0002677,2024-01-02 05:11:55,CUST0439,Kavya Khan,West,Shoes,Formal Shoes,1,3155.45,3155.45,UPI
ORD0002678,2024-05-14 06:31:28,CUST0724,Rhea Verma,East,Clothing,Plain T-Shirt,1,432.05,432.05,UPI
ORD0002679,2024-09-14 15:43:08,CUST0344,Rhea Das,West,Shoes,Sandals,1,1009.56,1009.56,UPI
ORD0002680,2024-03-11 06:07:26,CUST0296,Tara Agarwal,East,Clothing,Denim Jeans,1,1114.79,1114.79,UPI
